検索キー,建物用途コード,室分類コード,負荷種別コード,室使用パターンコード,負荷種別,室使用パターン名称,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,SchedTime1,SchedPercent1,SchedTime2,SchedPercent2,SchedTime3,SchedPercent3,SchedTime4,SchedPercent4,SchedTime5,SchedPercent5,SchedTime6,SchedPercent6,SchedTime7,SchedPercent7,SchedTime8,SchedPercent8,SchedTime9,SchedPercent9,SchedTime10,SchedPercent10,SchedTime11,SchedPercent11,SchedTime12,(旧)検索キー,(旧)室分類コード
M-7,MeetingPlace,7,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-3,3
M-7,MeetingPlace,7,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-1,3
M-7,MeetingPlace,7,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-2,3
M-7,MeetingPlace,7,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-2-3,3
M-7,MeetingPlace,7,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0,0,0,1,0,9,50,18,80,21,0,24,,,,,,,,,,,,,,,7-3-3-1,3
M-7,MeetingPlace,7,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,1,1,0,0,0,1,0,9,80,13,60,18,100,21,0,24,,,,,,,,,,,,,7-3-3-2,3
M-7,MeetingPlace,7,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-3-3,3
M-7,MeetingPlace,7,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-1,3
M-7,MeetingPlace,7,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-2,3
M-7,MeetingPlace,7,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-3,3
M-8,MeetingPlace,8,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-1,3
M-8,MeetingPlace,8,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-2,3
M-8,MeetingPlace,8,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-3,3
M-8,MeetingPlace,8,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-1,3
M-8,MeetingPlace,8,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-2,3
M-8,MeetingPlace,8,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-2-3,3
M-8,MeetingPlace,8,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0,0,0,1,0,9,50,18,80,21,0,24,,,,,,,,,,,,,,,7-3-3-1,3
M-8,MeetingPlace,8,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,1,1,0,0,0,1,0,9,80,13,60,18,100,21,0,24,,,,,,,,,,,,,7-3-3-2,3
M-8,MeetingPlace,8,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-3-3,3
M-8,MeetingPlace,8,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-1,3
M-8,MeetingPlace,8,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-2,3
M-8,MeetingPlace,8,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-3,3
M-9,MeetingPlace,9,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-1,3
M-9,MeetingPlace,9,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-2,3
M-9,MeetingPlace,9,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-3,3
M-9,MeetingPlace,9,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-1,3
M-9,MeetingPlace,9,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-2,3
M-9,MeetingPlace,9,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-2-3,3
M-9,MeetingPlace,9,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0,0,0,1,0,9,50,18,80,21,0,24,,,,,,,,,,,,,,,7-3-3-1,3
M-9,MeetingPlace,9,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,1,1,0,0,0,1,0,9,80,13,60,18,100,21,0,24,,,,,,,,,,,,,7-3-3-2,3
M-9,MeetingPlace,9,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-3-3,3
M-9,MeetingPlace,9,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-1,3
M-9,MeetingPlace,9,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-2,3
M-9,MeetingPlace,9,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-3,3
M-10,MeetingPlace,10,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-1,3
M-10,MeetingPlace,10,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-2,3
M-10,MeetingPlace,10,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-3-1-3,3
M-10,MeetingPlace,10,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-1,3
M-10,MeetingPlace,10,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-3-2-2,3
M-10,MeetingPlace,10,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-2-3,3
M-10,MeetingPlace,10,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0,0,0,1,0,9,50,18,80,21,0,24,,,,,,,,,,,,,,,7-3-3-1,3
M-10,MeetingPlace,10,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,1,1,0,0,0,1,0,9,80,13,60,18,100,21,0,24,,,,,,,,,,,,,7-3-3-2,3
M-10,MeetingPlace,10,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-3-3,3
M-10,MeetingPlace,10,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-1,3
M-10,MeetingPlace,10,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-2,3
M-10,MeetingPlace,10,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-3-4-3,3
M-11,MeetingPlace,11,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-5-1-1,5
M-11,MeetingPlace,11,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-5-1-2,5
M-11,MeetingPlace,11,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-5-1-3,5
M-11,MeetingPlace,11,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-5-2-1,5
M-11,MeetingPlace,11,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-5-2-2,5
M-11,MeetingPlace,11,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-5-2-3,5
M-11,MeetingPlace,11,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,1,0,9,40,21,0,24,,,,,,,,,,,,,,,,,7-5-3-1,5
M-11,MeetingPlace,11,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.5,1,1,1,0,0,0,1,0,9,100,13,50,18,100,21,0,24,,,,,,,,,,,,,7-5-3-2,5
M-11,MeetingPlace,11,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-5-3-3,5
M-11,MeetingPlace,11,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-5-4-1,5
M-11,MeetingPlace,11,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-5-4-2,5
M-11,MeetingPlace,11,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-5-4-3,5
M-12,MeetingPlace,12,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-1,17
M-12,MeetingPlace,12,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-2,17
M-12,MeetingPlace,12,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-3,17
M-12,MeetingPlace,12,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-1,17
M-12,MeetingPlace,12,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-2,17
M-12,MeetingPlace,12,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-2-3,17
M-12,MeetingPlace,12,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,1,0,9,40,21,0,24,,,,,,,,,,,,,,,,,7-17-3-1,17
M-12,MeetingPlace,12,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-3-2,17
M-12,MeetingPlace,12,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-3-3,17
M-12,MeetingPlace,12,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-1,17
M-12,MeetingPlace,12,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-2,17
M-12,MeetingPlace,12,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-3,17
M-13,MeetingPlace,13,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-1,17
M-13,MeetingPlace,13,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-2,17
M-13,MeetingPlace,13,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-3,17
M-13,MeetingPlace,13,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-1,17
M-13,MeetingPlace,13,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-2,17
M-13,MeetingPlace,13,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-2-3,17
M-13,MeetingPlace,13,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,1,0,9,40,21,0,24,,,,,,,,,,,,,,,,,7-17-3-1,17
M-13,MeetingPlace,13,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-3-2,17
M-13,MeetingPlace,13,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-3-3,17
M-13,MeetingPlace,13,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-1,17
M-13,MeetingPlace,13,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-2,17
M-13,MeetingPlace,13,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-3,17
M-14,MeetingPlace,14,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-1,17
M-14,MeetingPlace,14,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-2,17
M-14,MeetingPlace,14,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7-17-1-3,17
M-14,MeetingPlace,14,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-1,17
M-14,MeetingPlace,14,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-2-2,17
M-14,MeetingPlace,14,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-2-3,17
M-14,MeetingPlace,14,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,1,0,9,40,21,0,24,,,,,,,,,,,,,,,,,7-17-3-1,17
M-14,MeetingPlace,14,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,7-17-3-2,17
M-14,MeetingPlace,14,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-3-3,17
M-14,MeetingPlace,14,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-1,17
M-14,MeetingPlace,14,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-2,17
M-14,MeetingPlace,14,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-17-4-3,17
M-15,MeetingPlace,15,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-1,13
M-15,MeetingPlace,15,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-2,13
M-15,MeetingPlace,15,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-3,13
M-15,MeetingPlace,15,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-1,13
M-15,MeetingPlace,15,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-2,13
M-15,MeetingPlace,15,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-3,13
M-15,MeetingPlace,15,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0,1,0,9,40,18,80,22,40,23,0,24,,,,,,,,,,,,,7-13-3-1,13
M-15,MeetingPlace,15,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-2,13
M-15,MeetingPlace,15,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,0,1,0,9,50,12,80,18,100,21,80,23,0,24,,,,,,,,,,,7-13-3-3,13
M-15,MeetingPlace,15,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-1,13
M-15,MeetingPlace,15,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-2,13
M-15,MeetingPlace,15,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,7-13-4-3,13
M-16,MeetingPlace,16,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-1,13
M-16,MeetingPlace,16,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-2,13
M-16,MeetingPlace,16,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,7-13-1-3,13
M-16,MeetingPlace,16,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,100,23,0,24,,,,,,,,,,,,,,,,,7-13-2-1,13
